,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
10,c03e4af1-4d1f-4b6b-829c-d64c1704b064,[Paul] is the father of [Crystal].  [Kimberlee] is the wife of [Alex].  [Kimberlee] has a sister named [Crystal]. ,"('Alex', 'Paul')","For [Alex], who is [Paul] ? ",father-in-law,['[Paul] is the father-in-law of [Alex]. '],[Kimberlee] is the wife of [Alex].  [Kimberlee] has a sister named [Crystal].  [Paul] is the father of [Crystal]. ,"[{('Alex', 'father-in-law', 'Paul'): [('Alex', 'wife', 'Kimberlee'), ('Kimberlee', 'father', 'Paul')]}, {('Kimberlee', 'father', 'Paul'): [('Kimberlee', 'sister', 'Crystal'), ('Crystal', 'father', 'Paul')]}]",wife-sister-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'sister', 'father']","(0, 3)","Alex:male,Kimberlee:female,Crystal:female,Paul:male",,"{27: 0, 8: 1, 7: 2, 6: 3}",train
11,233b7ed5-ce85-4ee3-b03b-5b49388044b9,[Ernestine] is the aunt of [Karen].  [Karen] is a daughter of [Kathy].  [Crystal] is [Ernestine]'s daughter. ,"('Kathy', 'Crystal')",Who is [Crystal] from the point of relation of [Kathy] ? ,niece,"[""[Crystal] is [Kathy]'s niece. ""]",[Karen] is a daughter of [Kathy].  [Ernestine] is the aunt of [Karen].  [Crystal] is [Ernestine]'s daughter. ,"[{('Kathy', 'niece', 'Crystal'): [('Kathy', 'sister', 'Ernestine'), ('Ernestine', 'daughter', 'Crystal')]}, {('Kathy', 'sister', 'Ernestine'): [('Kathy', 'daughter', 'Karen'), ('Karen', 'aunt', 'Ernestine')]}]",daughter-aunt-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'aunt', 'daughter']","(0, 3)","Kathy:female,Karen:female,Ernestine:female,Crystal:female",,"{16: 0, 17: 1, 2: 2, 7: 3}",train
12,442462e2-6199-40ad-84e0-394d9e5ad34b,[Patricia] has a son called [Donald].  [Kimberlee] is a daughter of [Ernestine].  [Ernestine] is [Donald]'s aunt. ,"('Patricia', 'Kimberlee')",What is the family connection between [Patricia] and [Kimberlee] ? ,niece,"[""[Kimberlee] is [Patricia]'s niece. ""]",[Patricia] has a son called [Donald].  [Ernestine] is [Donald]'s aunt.  [Kimberlee] is a daughter of [Ernestine]. ,"[{('Patricia', 'niece', 'Kimberlee'): [('Patricia', 'sister', 'Ernestine'), ('Ernestine', 'daughter', 'Kimberlee')]}, {('Patricia', 'sister', 'Ernestine'): [('Patricia', 'son', 'Donald'), ('Donald', 'aunt', 'Ernestine')]}]",son-aunt-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'aunt', 'daughter']","(0, 3)","Patricia:female,Donald:male,Ernestine:female,Kimberlee:female",,"{21: 0, 22: 1, 2: 2, 8: 3}",train
13,0553edbb-7f5e-4b0b-a684-96a6f8f2686e,[David] is a brother of [Kimberlee].  [Ernestine] has a daughter called [Kimberlee].  [Ernestine] is the mother of [Robert]. ,"('Robert', 'David')","For [Robert], who is [David] ? ",brother,['[Robert] has a brother named [David]. '],[Ernestine] is the mother of [Robert].  [Ernestine] has a daughter called [Kimberlee].  [David] is a brother of [Kimberlee]. ,"[{('Robert', 'brother', 'David'): [('Robert', 'mother', 'Ernestine'), ('Ernestine', 'son', 'David')]}, {('Ernestine', 'son', 'David'): [('Ernestine', 'daughter', 'Kimberlee'), ('Kimberlee', 'brother', 'David')]}]",mother-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'daughter', 'brother']","(0, 3)","Robert:male,Ernestine:female,Kimberlee:female,David:male",,"{10: 0, 2: 1, 8: 2, 9: 3}",train
14,d5b64f8b-646a-47c3-8573-b9b75de7e3a8,[Joanne] is [Crystal]'s grandmother.  [Crystal] is [Ernestine]'s daughter.  [Paul] has a wife who is [Ernestine]. ,"('Paul', 'Joanne')",Fill in the blanks : [Joanne] is [Paul] 's _. ,mother-in-law,['[Joanne] is the mother-in-law of [Paul]. '],[Paul] has a wife who is [Ernestine].  [Crystal] is [Ernestine]'s daughter.  [Joanne] is [Crystal]'s grandmother. ,"[{('Paul', 'mother-in-law', 'Joanne'): [('Paul', 'wife', 'Ernestine'), ('Ernestine', 'mother', 'Joanne')]}, {('Ernestine', 'mother', 'Joanne'): [('Ernestine', 'daughter', 'Crystal'), ('Crystal', 'grandmother', 'Joanne')]}]",wife-daughter-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'daughter', 'grandmother']","(0, 3)","Paul:male,Ernestine:female,Crystal:female,Joanne:female",,"{6: 0, 2: 1, 7: 2, 1: 3}",train
15,02bbb610-7219-4650-8ec6-a880b3221c51,[Karen] has a brother named [Brian].  [Karen] is [Tracy]'s sister.  [Tracy] is a son of [Kathy]. ,"('Kathy', 'Brian')",How is [Kathy] related to [Brian] ? ,son,['[Kathy] has a son called [Brian]. '],[Tracy] is a son of [Kathy].  [Karen] is [Tracy]'s sister.  [Karen] has a brother named [Brian]. ,"[{('Kathy', 'son', 'Brian'): [('Kathy', 'daughter', 'Karen'), ('Karen', 'brother', 'Brian')]}, {('Kathy', 'daughter', 'Karen'): [('Kathy', 'son', 'Tracy'), ('Tracy', 'sister', 'Karen')]}]",son-sister-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'sister', 'brother']","(0, 3)","Kathy:female,Tracy:male,Karen:female,Brian:male",,"{16: 0, 19: 1, 17: 2, 20: 3}",train
16,84b2973f-a61d-4458-85b8-4071fbec7a29,[Greg] is [Tracy]'s father.  [Joanne] is [Karen]'s grandmother.  [Karen] is a daughter of [Greg]. ,"('Tracy', 'Joanne')",How is [Tracy] related to [Joanne] ? ,grandmother,"[""[Joanne] is [Tracy]'s grandmother. ""]",[Greg] is [Tracy]'s father.  [Karen] is a daughter of [Greg].  [Joanne] is [Karen]'s grandmother. ,"[{('Tracy', 'grandmother', 'Joanne'): [('Tracy', 'father', 'Greg'), ('Greg', 'mother', 'Joanne')]}, {('Greg', 'mother', 'Joanne'): [('Greg', 'daughter', 'Karen'), ('Karen', 'grandmother', 'Joanne')]}]",father-daughter-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'grandmother']","(0, 3)","Tracy:male,Greg:male,Karen:female,Joanne:female",,"{19: 0, 4: 1, 17: 2, 1: 3}",train
17,f9b9a85a-555a-4d7d-b149-1602bd3b080c,[Karl] has a son called [Donald].  [Karl] is the father of [Bailey].  [Greg] is the uncle of [Donald]. ,"('Bailey', 'Greg')",Fill in the blanks : [Greg] is [Bailey] 's _. ,uncle,"[""[Greg] is [Bailey]'s uncle. ""]",[Karl] is the father of [Bailey].  [Karl] has a son called [Donald].  [Greg] is the uncle of [Donald]. ,"[{('Bailey', 'uncle', 'Greg'): [('Bailey', 'father', 'Karl'), ('Karl', 'brother', 'Greg')]}, {('Karl', 'brother', 'Greg'): [('Karl', 'son', 'Donald'), ('Donald', 'uncle', 'Greg')]}]",father-son-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'uncle']","(0, 3)","Bailey:female,Karl:male,Donald:male,Greg:male",,"{25: 0, 5: 1, 22: 2, 4: 3}",train
18,5381e258-4ea3-4d6b-a57b-bc7030dc839e,[Greg] has a daughter called [Karen].  The husband of [Kathy] is [Greg].  [Kathy] is the mother of [Sonya]. ,"('Sonya', 'Karen')",Who is [Karen] from the point of relation of [Sonya] ? ,sister,['[Sonya] has a sister named [Karen]. '],[Kathy] is the mother of [Sonya].  The husband of [Kathy] is [Greg].  [Greg] has a daughter called [Karen]. ,"[{('Sonya', 'sister', 'Karen'): [('Sonya', 'mother', 'Kathy'), ('Kathy', 'daughter', 'Karen')]}, {('Kathy', 'daughter', 'Karen'): [('Kathy', 'husband', 'Greg'), ('Greg', 'daughter', 'Karen')]}]",mother-husband-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'husband', 'daughter']","(0, 3)","Sonya:female,Kathy:female,Greg:male,Karen:female",,"{18: 0, 16: 1, 4: 2, 17: 3}",train
19,7faed7ab-afa3-4cec-9b65-a064b9445da8,[Karl] is [Jared]'s father.  [Greg] is [Karl]'s brother.  [Jared] is a son of [Patricia]. ,"('Patricia', 'Greg')","For [Patricia], who is [Greg] ? ",brother,['[Patricia] has a brother named [Greg]. '],[Jared] is a son of [Patricia].  [Karl] is [Jared]'s father.  [Greg] is [Karl]'s brother. ,"[{('Patricia', 'brother', 'Greg'): [('Patricia', 'son', 'Jared'), ('Jared', 'uncle', 'Greg')]}, {('Jared', 'uncle', 'Greg'): [('Jared', 'father', 'Karl'), ('Karl', 'brother', 'Greg')]}]",son-father-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'father', 'brother']","(0, 3)","Patricia:female,Jared:male,Karl:male,Greg:male",,"{21: 0, 23: 1, 5: 2, 4: 3}",train
20,4f5ebccd-82fe-4aed-8fc1-e6a776814471,[Ernestine] is the mother of [Kimberlee].  [Crystal] is a sister of [David].  [Ernestine] has a son called [David]. ,"('Kimberlee', 'Crystal')",Who is [Crystal] from the point of relation of [Kimberlee] ? ,sister,"[""[Crystal] is [Kimberlee]'s sister. ""]",[Ernestine] is the mother of [Kimberlee].  [Ernestine] has a son called [David].  [Crystal] is a sister of [David]. ,"[{('Kimberlee', 'sister', 'Crystal'): [('Kimberlee', 'mother', 'Ernestine'), ('Ernestine', 'daughter', 'Crystal')]}, {('Ernestine', 'daughter', 'Crystal'): [('Ernestine', 'son', 'David'), ('David', 'sister', 'Crystal')]}]",mother-son-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'sister']","(0, 3)","Kimberlee:female,Ernestine:female,David:male,Crystal:female",,"{8: 0, 2: 1, 9: 2, 7: 3}",train
21,a0ec6856-1fb1-479b-b203-896b3f24fb24,[Ernestine] is [Irma]'s sister.  [Kimberlee] is [Robert]'s sister.  [Robert] is [Ernestine]'s son. ,"('Irma', 'Kimberlee')",How are [Irma] and [Kimberlee] related to each other ? ,niece,"[""[Kimberlee] is [Irma]'s niece. ""]",[Ernestine] is [Irma]'s sister.  [Robert] is [Ernestine]'s son.  [Kimberlee] is [Robert]'s sister. ,"[{('Irma', 'niece', 'Kimberlee'): [('Irma', 'sister', 'Ernestine'), ('Ernestine', 'daughter', 'Kimberlee')]}, {('Ernestine', 'daughter', 'Kimberlee'): [('Ernestine', 'son', 'Robert'), ('Robert', 'sister', 'Kimberlee')]}]",sister-son-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'son', 'sister']","(0, 3)","Irma:female,Ernestine:female,Robert:male,Kimberlee:female",,"{11: 0, 2: 1, 10: 2, 8: 3}",train
22,1e412313-bcab-4e06-9a3e-34003d6594a9,[Jared] is the husband of [Emily].  [Pearl] is a sister of [Jared].  [Karl] is [Pearl]'s father. ,"('Emily', 'Karl')",Who is [Karl] from the point of relation of [Emily] ? ,father-in-law,"[""[Karl] is [Emily]'s father-in-law. ""]",[Jared] is the husband of [Emily].  [Pearl] is a sister of [Jared].  [Karl] is [Pearl]'s father. ,"[{('Emily', 'father-in-law', 'Karl'): [('Emily', 'husband', 'Jared'), ('Jared', 'father', 'Karl')]}, {('Jared', 'father', 'Karl'): [('Jared', 'sister', 'Pearl'), ('Pearl', 'father', 'Karl')]}]",husband-sister-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['husband', 'sister', 'father']","(0, 3)","Emily:female,Jared:male,Pearl:female,Karl:male",,"{39: 0, 23: 1, 24: 2, 5: 3}",train
23,1b5ef62e-be5f-4dc5-a050-2f1e0739d7b5,[Ernestine] is [Greg]'s sister.  [David] is [Ernestine]'s son.  [Greg] is a son of [Adam]. ,"('Adam', 'David')",How are [Adam] and [David] related to each other ? ,grandson,['[David] is the grandson of [Adam]. '],[Greg] is a son of [Adam].  [Ernestine] is [Greg]'s sister.  [David] is [Ernestine]'s son. ,"[{('Adam', 'grandson', 'David'): [('Adam', 'daughter', 'Ernestine'), ('Ernestine', 'son', 'David')]}, {('Adam', 'daughter', 'Ernestine'): [('Adam', 'son', 'Greg'), ('Greg', 'sister', 'Ernestine')]}]",son-sister-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'sister', 'son']","(0, 3)","Adam:male,Greg:male,Ernestine:female,David:male",,"{0: 0, 4: 1, 2: 2, 9: 3}",train
24,19d92ed8-080a-4d53-a940-cefb37249c17,[Ernestine] is a sister of [Greg].  [Greg] is the father of [Sonya].  [Sonya] is [Kathy]'s daughter. ,"('Kathy', 'Ernestine')",How is [Kathy] related to [Ernestine] ? ,sister,"[""[Ernestine] is [Kathy]'s sister. ""]",[Sonya] is [Kathy]'s daughter.  [Greg] is the father of [Sonya].  [Ernestine] is a sister of [Greg]. ,"[{('Kathy', 'sister', 'Ernestine'): [('Kathy', 'daughter', 'Sonya'), ('Sonya', 'aunt', 'Ernestine')]}, {('Sonya', 'aunt', 'Ernestine'): [('Sonya', 'father', 'Greg'), ('Greg', 'sister', 'Ernestine')]}]",daughter-father-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'father', 'sister']","(0, 3)","Kathy:female,Sonya:female,Greg:male,Ernestine:female",,"{16: 0, 18: 1, 4: 2, 2: 3}",train
25,fb151e2b-3693-427d-9730-cb11a7ce149e,[Kimberlee] is [Paul]'s daughter.  [Patricia] is [Crystal]'s aunt.  [Crystal] is a sister of [Kimberlee]. ,"('Paul', 'Patricia')",How is [Paul] related to [Patricia] ? ,sister,['[Patricia] is a sister of [Paul]. '],[Kimberlee] is [Paul]'s daughter.  [Crystal] is a sister of [Kimberlee].  [Patricia] is [Crystal]'s aunt. ,"[{('Paul', 'sister', 'Patricia'): [('Paul', 'daughter', 'Crystal'), ('Crystal', 'aunt', 'Patricia')]}, {('Paul', 'daughter', 'Crystal'): [('Paul', 'daughter', 'Kimberlee'), ('Kimberlee', 'sister', 'Crystal')]}]",daughter-sister-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'sister', 'aunt']","(0, 3)","Paul:male,Kimberlee:female,Crystal:female,Patricia:female",,"{6: 0, 8: 1, 7: 2, 21: 3}",train
26,d5331088-0d11-4785-a2c2-3083ab06ae8f,[Edward] has a daughter called [Heidi].  [Edward] is [Jared]'s uncle.  [Jared] is [Patricia]'s son. ,"('Patricia', 'Heidi')",What is the family connection between [Patricia] and [Heidi] ? ,niece,"[""[Heidi] is [Patricia]'s niece. ""]",[Jared] is [Patricia]'s son.  [Edward] is [Jared]'s uncle.  [Edward] has a daughter called [Heidi]. ,"[{('Patricia', 'niece', 'Heidi'): [('Patricia', 'brother', 'Edward'), ('Edward', 'daughter', 'Heidi')]}, {('Patricia', 'brother', 'Edward'): [('Patricia', 'son', 'Jared'), ('Jared', 'uncle', 'Edward')]}]",son-uncle-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'uncle', 'daughter']","(0, 3)","Patricia:female,Jared:male,Edward:male,Heidi:female",,"{21: 0, 23: 1, 3: 2, 13: 3}",train
27,f9c3e860-8cc7-4876-9485-c0cbf0a93c43,[Irma] is [Donald]'s aunt.  [Donald] is a son of [Karl].  [Karl] is [Jared]'s father. ,"('Jared', 'Irma')","For [Jared], who is [Irma] ? ",aunt,['[Irma] is the aunt of [Jared]. '],[Karl] is [Jared]'s father.  [Donald] is a son of [Karl].  [Irma] is [Donald]'s aunt. ,"[{('Jared', 'aunt', 'Irma'): [('Jared', 'father', 'Karl'), ('Karl', 'sister', 'Irma')]}, {('Karl', 'sister', 'Irma'): [('Karl', 'son', 'Donald'), ('Donald', 'aunt', 'Irma')]}]",father-son-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'aunt']","(0, 3)","Jared:male,Karl:male,Donald:male,Irma:female",,"{23: 0, 5: 1, 22: 2, 11: 3}",train
28,a7306204-63d0-4e24-a3d9-c078238c5965,[Jack] has a brother named [Leon].  [Irma] has a son called [Jack].  [Joanne] is [Leon]'s grandmother. ,"('Irma', 'Joanne')","For [Irma], who is [Joanne] ? ",mother,['[Joanne] is the mother of [Irma]. '],[Irma] has a son called [Jack].  [Jack] has a brother named [Leon].  [Joanne] is [Leon]'s grandmother. ,"[{('Irma', 'mother', 'Joanne'): [('Irma', 'son', 'Leon'), ('Leon', 'grandmother', 'Joanne')]}, {('Irma', 'son', 'Leon'): [('Irma', 'son', 'Jack'), ('Jack', 'brother', 'Leon')]}]",son-brother-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'brother', 'grandmother']","(0, 3)","Irma:female,Jack:male,Leon:male,Joanne:female",,"{11: 0, 15: 1, 12: 2, 1: 3}",train
29,3374c719-5c4d-4e73-b2f6-79b3cdb76f09,[Leon] is [Irma]'s son.  [Irma] is the wife of [Edward].  [Heidi] is [Leon]'s sister. ,"('Edward', 'Heidi')",How are [Edward] and [Heidi] related to each other ? ,daughter,['[Heidi] is a daughter of [Edward]. '],[Irma] is the wife of [Edward].  [Leon] is [Irma]'s son.  [Heidi] is [Leon]'s sister. ,"[{('Edward', 'daughter', 'Heidi'): [('Edward', 'son', 'Leon'), ('Leon', 'sister', 'Heidi')]}, {('Edward', 'son', 'Leon'): [('Edward', 'wife', 'Irma'), ('Irma', 'son', 'Leon')]}]",wife-son-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'sister']","(0, 3)","Edward:male,Irma:female,Leon:male,Heidi:female",,"{3: 0, 11: 1, 12: 2, 13: 3}",train
30,ca12e671-2115-4f4c-9f9c-5e37e7ea2f63,[Edward] is [Greg]'s brother.  [Edward] has a daughter called [Heidi].  [Greg] is a son of [Joanne]. ,"('Joanne', 'Heidi')",How are [Joanne] and [Heidi] related to each other ? ,granddaughter,['[Joanne] has a granddaughter who is [Heidi]. '],[Greg] is a son of [Joanne].  [Edward] is [Greg]'s brother.  [Edward] has a daughter called [Heidi]. ,"[{('Joanne', 'granddaughter', 'Heidi'): [('Joanne', 'son', 'Edward'), ('Edward', 'daughter', 'Heidi')]}, {('Joanne', 'son', 'Edward'): [('Joanne', 'son', 'Greg'), ('Greg', 'brother', 'Edward')]}]",son-brother-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'brother', 'daughter']","(0, 3)","Joanne:female,Greg:male,Edward:male,Heidi:female",,"{1: 0, 4: 1, 3: 2, 13: 3}",train
