,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
10,57f143ac-3848-49b7-8fe9-d4648f557308,[Virginia] is [Rebecka]'s sister.  [Rebecka] is [Linda]'s mother. ,"('Linda', 'Virginia')",How is [Linda] related to [Virginia] ? ,aunt,"[""[Virginia] is [Linda]'s aunt. ""]",[Rebecka] is [Linda]'s mother.  [Virginia] is [Rebecka]'s sister. ,"[{('Linda', 'aunt', 'Virginia'): [('Linda', 'mother', 'Rebecka'), ('Rebecka', 'sister', 'Virginia')]}]",mother-sister,task_1.2,"[(0, 1), (1, 2)]","['mother', 'sister']","(0, 2)","Linda:female,Rebecka:female,Virginia:female",,"{7: 0, 2: 1, 4: 2}",train
11,2b0a5306-5c4f-446e-ae0c-3df85cf2446e,[Pauline] is [Barbara]'s daughter.  [Pauline] has a son called [Ken]. ,"('Barbara', 'Ken')",What is the family connection between [Barbara] and [Ken] ? ,grandson,['[Barbara] has a grandson who is [Ken]. '],[Pauline] is [Barbara]'s daughter.  [Pauline] has a son called [Ken]. ,"[{('Barbara', 'grandson', 'Ken'): [('Barbara', 'daughter', 'Pauline'), ('Pauline', 'son', 'Ken')]}]",daughter-son,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'son']","(0, 2)","Barbara:female,Pauline:female,Ken:male",,"{1: 0, 5: 1, 25: 2}",train
12,302aadc6-1f0f-46b2-b0af-2de3d76345fa,[Joel] is [Brian]'s son.  [Brigette] is [Joel]'s aunt. ,"('Brian', 'Brigette')",How are [Brian] and [Brigette] related to each other ? ,sister,['[Brigette] is a sister of [Brian]. '],[Joel] is [Brian]'s son.  [Brigette] is [Joel]'s aunt. ,"[{('Brian', 'sister', 'Brigette'): [('Brian', 'son', 'Joel'), ('Joel', 'aunt', 'Brigette')]}]",son-aunt,task_1.2,"[(0, 1), (1, 2)]","['son', 'aunt']","(0, 2)","Brian:male,Joel:male,Brigette:female",,"{16: 0, 17: 1, 11: 2}",train
13,2d29e0e0-683e-482d-8cf6-451f47f0c8e9,[Shirley] is a daughter of [Kevin].  [Virginia] is [Shirley]'s aunt. ,"('Kevin', 'Virginia')",What is the family connection between [Kevin] and [Virginia] ? ,sister,"[""[Virginia] is [Kevin]'s sister. ""]",[Shirley] is a daughter of [Kevin].  [Virginia] is [Shirley]'s aunt. ,"[{('Kevin', 'sister', 'Virginia'): [('Kevin', 'daughter', 'Shirley'), ('Shirley', 'aunt', 'Virginia')]}]",daughter-aunt,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'aunt']","(0, 2)","Kevin:male,Shirley:female,Virginia:female",,"{21: 0, 22: 1, 4: 2}",train
14,8abb7a3d-8916-4d53-b15a-fa01be46dc11,[Rebecka] is a sister of [Virginia].  [Linda] is [Rebecka]'s daughter. ,"('Virginia', 'Linda')",How are [Virginia] and [Linda] related to each other ? ,niece,['[Linda] is the niece of [Virginia]. '],[Rebecka] is a sister of [Virginia].  [Linda] is [Rebecka]'s daughter. ,"[{('Virginia', 'niece', 'Linda'): [('Virginia', 'sister', 'Rebecka'), ('Rebecka', 'daughter', 'Linda')]}]",sister-daughter,task_1.2,"[(0, 1), (1, 2)]","['sister', 'daughter']","(0, 2)","Virginia:female,Rebecka:female,Linda:female",,"{4: 0, 2: 1, 7: 2}",train
15,5f39e0a1-81fe-4014-b21e-23ceff3561ef,[Pauline] has a daughter called [Shirley].  [Bobby] is [Shirley]'s uncle. ,"('Pauline', 'Bobby')",Who is [Bobby] from the point of relation of [Pauline] ? ,brother,['[Bobby] is a brother of [Pauline]. '],[Pauline] has a daughter called [Shirley].  [Bobby] is [Shirley]'s uncle. ,"[{('Pauline', 'brother', 'Bobby'): [('Pauline', 'daughter', 'Shirley'), ('Shirley', 'uncle', 'Bobby')]}]",daughter-uncle,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'uncle']","(0, 2)","Pauline:female,Shirley:female,Bobby:male",,"{5: 0, 22: 1, 6: 2}",train
16,b1a72e41-7a17-4a65-9b81-721d4f14418c,[Barbara] is the grandmother of [Deborah].  [Deborah] is [Brigette]'s daughter. ,"('Brigette', 'Barbara')",Who is [Barbara] from the point of relation of [Brigette] ? ,mother,['[Barbara] is the mother of [Brigette]. '],[Deborah] is [Brigette]'s daughter.  [Barbara] is the grandmother of [Deborah]. ,"[{('Brigette', 'mother', 'Barbara'): [('Brigette', 'daughter', 'Deborah'), ('Deborah', 'grandmother', 'Barbara')]}]",daughter-grandmother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandmother']","(0, 2)","Brigette:female,Deborah:female,Barbara:female",,"{11: 0, 12: 1, 1: 2}",train
17,acb5f7fe-c805-4e68-bbd7-2bf440108699,[Betty] is a sister of [Deborah].  [Deborah] is [Michael]'s daughter. ,"('Michael', 'Betty')","For [Michael], who is [Betty] ? ",daughter,['[Michael] has a daughter called [Betty]. '],[Deborah] is [Michael]'s daughter.  [Betty] is a sister of [Deborah]. ,"[{('Michael', 'daughter', 'Betty'): [('Michael', 'daughter', 'Deborah'), ('Deborah', 'sister', 'Betty')]}]",daughter-sister,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'sister']","(0, 2)","Michael:male,Deborah:female,Betty:female",,"{3: 0, 12: 1, 13: 2}",train
18,7d4b16a1-c9cd-4a54-b38d-81569dbea4f1,[Clarence] is [Michael]'s son.  [Michael] is a brother of [Pauline]. ,"('Pauline', 'Clarence')",How are [Pauline] and [Clarence] related to each other ? ,nephew,"[""[Clarence] is [Pauline]'s nephew. ""]",[Michael] is a brother of [Pauline].  [Clarence] is [Michael]'s son. ,"[{('Pauline', 'nephew', 'Clarence'): [('Pauline', 'brother', 'Michael'), ('Michael', 'son', 'Clarence')]}]",brother-son,task_1.2,"[(0, 1), (1, 2)]","['brother', 'son']","(0, 2)","Pauline:female,Michael:male,Clarence:male",,"{5: 0, 3: 1, 15: 2}",train
19,fa978e49-150f-42e7-b100-07cfd5bcf0c0,[Rebecka] has a daughter called [Lucy].  [Rebecka] is [Linda]'s mother. ,"('Linda', 'Lucy')",Fill in the blanks : [Lucy] is [Linda] 's _. ,sister,"[""[Lucy] is [Linda]'s sister. ""]",[Rebecka] is [Linda]'s mother.  [Rebecka] has a daughter called [Lucy]. ,"[{('Linda', 'sister', 'Lucy'): [('Linda', 'mother', 'Rebecka'), ('Rebecka', 'daughter', 'Lucy')]}]",mother-daughter,task_1.2,"[(0, 1), (1, 2)]","['mother', 'daughter']","(0, 2)","Linda:female,Rebecka:female,Lucy:female",,"{7: 0, 2: 1, 9: 2}",train
20,9338423a-9fd6-4252-a635-accfd98c8a4b,[Ronald] is a son of [Bobby].  [Linda] is a sister of [Ronald]. ,"('Bobby', 'Linda')","For [Bobby], who is [Linda] ? ",daughter,"[""[Linda] is [Bobby]'s daughter. ""]",[Ronald] is a son of [Bobby].  [Linda] is a sister of [Ronald]. ,"[{('Bobby', 'daughter', 'Linda'): [('Bobby', 'son', 'Ronald'), ('Ronald', 'sister', 'Linda')]}]",son-sister,task_1.2,"[(0, 1), (1, 2)]","['son', 'sister']","(0, 2)","Bobby:male,Ronald:male,Linda:female",,"{6: 0, 8: 1, 7: 2}",train
21,675aaba0-67c6-4fa4-8a3f-13110d6da10a,[Brigette] is the mother of [Deborah].  [Deborah] is [Donald]'s wife. ,"('Donald', 'Brigette')",Fill in the blanks : [Brigette] is [Donald] 's _. ,mother-in-law,['[Brigette] is the mother-in-law of [Donald]. '],[Deborah] is [Donald]'s wife.  [Brigette] is the mother of [Deborah]. ,"[{('Donald', 'mother-in-law', 'Brigette'): [('Donald', 'wife', 'Deborah'), ('Deborah', 'mother', 'Brigette')]}]",wife-mother,task_1.2,"[(0, 1), (1, 2)]","['wife', 'mother']","(0, 2)","Donald:male,Deborah:female,Brigette:female",,"{30: 0, 12: 1, 11: 2}",train
22,a1fd4537-eeda-48ae-9239-d4cb1db2402a,[Kevin] has a daughter called [Shirley].  [Rebecka] is the aunt of [Shirley]. ,"('Kevin', 'Rebecka')","For [Kevin], who is [Rebecka] ? ",sister,"[""[Rebecka] is [Kevin]'s sister. ""]",[Kevin] has a daughter called [Shirley].  [Rebecka] is the aunt of [Shirley]. ,"[{('Kevin', 'sister', 'Rebecka'): [('Kevin', 'daughter', 'Shirley'), ('Shirley', 'aunt', 'Rebecka')]}]",daughter-aunt,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'aunt']","(0, 2)","Kevin:male,Shirley:female,Rebecka:female",,"{21: 0, 22: 1, 2: 2}",train
23,822c242d-67ac-42fc-9cfc-f8109e9b0758,[Michael] is [Betty]'s father.  [Michael] has a brother named [Brian]. ,"('Betty', 'Brian')",What is the family connection between [Betty] and [Brian] ? ,uncle,['[Brian] is the uncle of [Betty]. '],[Michael] is [Betty]'s father.  [Michael] has a brother named [Brian]. ,"[{('Betty', 'uncle', 'Brian'): [('Betty', 'father', 'Michael'), ('Michael', 'brother', 'Brian')]}]",father-brother,task_1.2,"[(0, 1), (1, 2)]","['father', 'brother']","(0, 2)","Betty:female,Michael:male,Brian:male",,"{13: 0, 3: 1, 16: 2}",train
24,0410efef-2adf-4386-a132-e42c802df3fe,[Rebecka] has a son called [Paul].  [Barbara] has a daughter called [Rebecka]. ,"('Barbara', 'Paul')",Who is [Paul] from the point of relation of [Barbara] ? ,grandson,['[Paul] is the grandson of [Barbara]. '],[Barbara] has a daughter called [Rebecka].  [Rebecka] has a son called [Paul]. ,"[{('Barbara', 'grandson', 'Paul'): [('Barbara', 'daughter', 'Rebecka'), ('Rebecka', 'son', 'Paul')]}]",daughter-son,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'son']","(0, 2)","Barbara:female,Rebecka:female,Paul:male",,"{1: 0, 2: 1, 10: 2}",train
25,8b194816-186e-4bbc-ba70-1890cebf4434,[Joel] is a son of [Virginia].  [Barbara] is the grandmother of [Joel]. ,"('Virginia', 'Barbara')","For [Virginia], who is [Barbara] ? ",mother,['[Barbara] is the mother of [Virginia]. '],[Joel] is a son of [Virginia].  [Barbara] is the grandmother of [Joel]. ,"[{('Virginia', 'mother', 'Barbara'): [('Virginia', 'son', 'Joel'), ('Joel', 'grandmother', 'Barbara')]}]",son-grandmother,task_1.2,"[(0, 1), (1, 2)]","['son', 'grandmother']","(0, 2)","Virginia:female,Joel:male,Barbara:female",,"{4: 0, 17: 1, 1: 2}",train
26,53ce58f4-2594-4d66-9c07-feb301287406,[Virginia] is the mother of [Joel].  [Barbara] is [Virginia]'s mother. ,"('Joel', 'Barbara')","For [Joel], who is [Barbara] ? ",grandmother,['[Barbara] is the grandmother of [Joel]. '],[Virginia] is the mother of [Joel].  [Barbara] is [Virginia]'s mother. ,"[{('Joel', 'grandmother', 'Barbara'): [('Joel', 'mother', 'Virginia'), ('Virginia', 'mother', 'Barbara')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","Joel:male,Virginia:female,Barbara:female",,"{17: 0, 4: 1, 1: 2}",train
27,222103fc-5f46-4054-99d0-655fbb7b515c,[Michael] is [Deborah]'s father.  [Virginia] is [Michael]'s sister. ,"('Deborah', 'Virginia')",Fill in the blanks : [Virginia] is [Deborah] 's _. ,aunt,"[""[Virginia] is [Deborah]'s aunt. ""]",[Michael] is [Deborah]'s father.  [Virginia] is [Michael]'s sister. ,"[{('Deborah', 'aunt', 'Virginia'): [('Deborah', 'father', 'Michael'), ('Michael', 'sister', 'Virginia')]}]",father-sister,task_1.2,"[(0, 1), (1, 2)]","['father', 'sister']","(0, 2)","Deborah:female,Michael:male,Virginia:female",,"{12: 0, 3: 1, 4: 2}",train
28,b0cd9a12-8efa-43f3-99e0-9b6e2990fc52,[Jack] is the husband of [Mary].  [Mary] is [Michael]'s daughter. ,"('Michael', 'Jack')",How are [Michael] and [Jack] related to each other ? ,son-in-law,['[Michael] has a son-in-law who is [Jack]. '],[Mary] is [Michael]'s daughter.  [Jack] is the husband of [Mary]. ,"[{('Michael', 'son-in-law', 'Jack'): [('Michael', 'daughter', 'Mary'), ('Mary', 'husband', 'Jack')]}]",daughter-husband,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'husband']","(0, 2)","Michael:male,Mary:female,Jack:male",,"{3: 0, 14: 1, 32: 2}",train
29,ee801de6-ec57-4b37-b791-c898043a804d,[Paul] has a sister named [Linda].  [Bobby] is [Linda]'s father. ,"('Paul', 'Bobby')",Who is [Bobby] from the point of relation of [Paul] ? ,father,['[Bobby] is the father of [Paul]. '],[Paul] has a sister named [Linda].  [Bobby] is [Linda]'s father. ,"[{('Paul', 'father', 'Bobby'): [('Paul', 'sister', 'Linda'), ('Linda', 'father', 'Bobby')]}]",sister-father,task_1.2,"[(0, 1), (1, 2)]","['sister', 'father']","(0, 2)","Paul:male,Linda:female,Bobby:male",,"{10: 0, 7: 1, 6: 2}",train
30,ad658705-0106-4647-aeef-143620097a92,[Clarence] is a son of [Michael].  [Michael] is a brother of [Brian]. ,"('Brian', 'Clarence')",Who is [Clarence] from the point of relation of [Brian] ? ,nephew,"[""[Clarence] is [Brian]'s nephew. ""]",[Michael] is a brother of [Brian].  [Clarence] is a son of [Michael]. ,"[{('Brian', 'nephew', 'Clarence'): [('Brian', 'brother', 'Michael'), ('Michael', 'son', 'Clarence')]}]",brother-son,task_1.2,"[(0, 1), (1, 2)]","['brother', 'son']","(0, 2)","Brian:male,Michael:male,Clarence:male",,"{16: 0, 3: 1, 15: 2}",train
31,edd8912f-d705-42bc-87d6-7059c2f5f311,[Pauline] is a daughter of [Dean].  [Eneida] is a daughter of [Pauline]. ,"('Dean', 'Eneida')",How are [Dean] and [Eneida] related to each other ? ,granddaughter,['[Dean] has a granddaughter who is [Eneida]. '],[Pauline] is a daughter of [Dean].  [Eneida] is a daughter of [Pauline]. ,"[{('Dean', 'granddaughter', 'Eneida'): [('Dean', 'daughter', 'Pauline'), ('Pauline', 'daughter', 'Eneida')]}]",daughter-daughter,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'daughter']","(0, 2)","Dean:male,Pauline:female,Eneida:female",,"{0: 0, 5: 1, 23: 2}",train
32,c5c73e8d-2761-4fd1-b542-50b08b83e87d,[Brigette] is [Deborah]'s mother.  [Deborah] is [Mary]'s sister. ,"('Mary', 'Brigette')",Fill in the blanks : [Brigette] is [Mary] 's _. ,mother,['[Brigette] is the mother of [Mary]. '],[Deborah] is [Mary]'s sister.  [Brigette] is [Deborah]'s mother. ,"[{('Mary', 'mother', 'Brigette'): [('Mary', 'sister', 'Deborah'), ('Deborah', 'mother', 'Brigette')]}]",sister-mother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'mother']","(0, 2)","Mary:female,Deborah:female,Brigette:female",,"{14: 0, 12: 1, 11: 2}",train
33,c4d35598-83d4-43be-9659-8db192524d31,[Michael] is the father of [Deborah].  [Clarence] is a son of [Michael]. ,"('Deborah', 'Clarence')",How are [Deborah] and [Clarence] related to each other ? ,brother,"[""[Clarence] is [Deborah]'s brother. ""]",[Michael] is the father of [Deborah].  [Clarence] is a son of [Michael]. ,"[{('Deborah', 'brother', 'Clarence'): [('Deborah', 'father', 'Michael'), ('Michael', 'son', 'Clarence')]}]",father-son,task_1.2,"[(0, 1), (1, 2)]","['father', 'son']","(0, 2)","Deborah:female,Michael:male,Clarence:male",,"{12: 0, 3: 1, 15: 2}",train
34,2a4a76a5-1565-46de-b4ae-9198d3efd39c,[Kevin] is [Linda]'s uncle.  [Linda] is [Rebecka]'s daughter. ,"('Rebecka', 'Kevin')",What is the family connection between [Rebecka] and [Kevin] ? ,brother,['[Rebecka] has a brother named [Kevin]. '],[Linda] is [Rebecka]'s daughter.  [Kevin] is [Linda]'s uncle. ,"[{('Rebecka', 'brother', 'Kevin'): [('Rebecka', 'daughter', 'Linda'), ('Linda', 'uncle', 'Kevin')]}]",daughter-uncle,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'uncle']","(0, 2)","Rebecka:female,Linda:female,Kevin:male",,"{2: 0, 7: 1, 21: 2}",train
35,3dc985ba-f9e2-4a76-9b87-bfcf23af91f6,[Betty] is [Michael]'s daughter.  [Dean] has a son called [Michael]. ,"('Dean', 'Betty')",What is the family connection between [Dean] and [Betty] ? ,granddaughter,"[""[Betty] is [Dean]'s granddaughter. ""]",[Dean] has a son called [Michael].  [Betty] is [Michael]'s daughter. ,"[{('Dean', 'granddaughter', 'Betty'): [('Dean', 'son', 'Michael'), ('Michael', 'daughter', 'Betty')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","Dean:male,Michael:male,Betty:female",,"{0: 0, 3: 1, 13: 2}",train
36,6ca84e34-8a88-4351-b384-3f32cd38c951,[Joel] is a son of [Virginia].  [Michael] is [Joel]'s uncle. ,"('Virginia', 'Michael')",Fill in the blanks : [Michael] is [Virginia] 's _. ,brother,['[Virginia] has a brother named [Michael]. '],[Joel] is a son of [Virginia].  [Michael] is [Joel]'s uncle. ,"[{('Virginia', 'brother', 'Michael'): [('Virginia', 'son', 'Joel'), ('Joel', 'uncle', 'Michael')]}]",son-uncle,task_1.2,"[(0, 1), (1, 2)]","['son', 'uncle']","(0, 2)","Virginia:female,Joel:male,Michael:male",,"{4: 0, 17: 1, 3: 2}",train
37,0474a0ec-e7e3-4929-8364-04638d02e249,[Pauline] is [William]'s mother.  [Barbara] is the mother of [Pauline]. ,"('William', 'Barbara')",Fill in the blanks : [Barbara] is [William] 's _. ,grandmother,['[Barbara] is the grandmother of [William]. '],[Pauline] is [William]'s mother.  [Barbara] is the mother of [Pauline]. ,"[{('William', 'grandmother', 'Barbara'): [('William', 'mother', 'Pauline'), ('Pauline', 'mother', 'Barbara')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","William:male,Pauline:female,Barbara:female",,"{24: 0, 5: 1, 1: 2}",train
38,445eab72-cf72-43cf-b071-235f3f0784d5,[William] has a wife who is [Vonda].  [William] is a son of [Kevin]. ,"('Kevin', 'Vonda')",Who is [Vonda] from the point of relation of [Kevin] ? ,daughter-in-law,['[Kevin] has a daughter-in-law who is [Vonda]. '],[William] is a son of [Kevin].  [William] has a wife who is [Vonda]. ,"[{('Kevin', 'daughter-in-law', 'Vonda'): [('Kevin', 'son', 'William'), ('William', 'wife', 'Vonda')]}]",son-wife,task_1.2,"[(0, 1), (1, 2)]","['son', 'wife']","(0, 2)","Kevin:male,William:male,Vonda:female",,"{21: 0, 24: 1, 40: 2}",train
39,e6c7bb6f-b744-4824-8b11-e4eab8150621,[Joel] is [Brian]'s son.  [Joel] has a brother named [Richard]. ,"('Brian', 'Richard')",What is the family connection between [Brian] and [Richard] ? ,son,['[Brian] has a son called [Richard]. '],[Joel] is [Brian]'s son.  [Joel] has a brother named [Richard]. ,"[{('Brian', 'son', 'Richard'): [('Brian', 'son', 'Joel'), ('Joel', 'brother', 'Richard')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","Brian:male,Joel:male,Richard:male",,"{16: 0, 17: 1, 19: 2}",train
40,da43c1a2-4f83-4fa3-a2b6-cd4757c2bace,[Michael] is the father of [Betty].  [Dean] is [Michael]'s father. ,"('Betty', 'Dean')",How is [Betty] related to [Dean] ? ,grandfather,"[""[Dean] is [Betty]'s grandfather. ""]",[Michael] is the father of [Betty].  [Dean] is [Michael]'s father. ,"[{('Betty', 'grandfather', 'Dean'): [('Betty', 'father', 'Michael'), ('Michael', 'father', 'Dean')]}]",father-father,task_1.2,"[(0, 1), (1, 2)]","['father', 'father']","(0, 2)","Betty:female,Michael:male,Dean:male",,"{13: 0, 3: 1, 0: 2}",train
41,7ada25a5-0053-41c9-8060-caccb25004a2,[Rebecka] is the mother of [Ronald].  [Linda] has a brother named [Ronald]. ,"('Linda', 'Rebecka')",Who is [Rebecka] from the point of relation of [Linda] ? ,mother,['[Rebecka] is the mother of [Linda]. '],[Linda] has a brother named [Ronald].  [Rebecka] is the mother of [Ronald]. ,"[{('Linda', 'mother', 'Rebecka'): [('Linda', 'brother', 'Ronald'), ('Ronald', 'mother', 'Rebecka')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Linda:female,Ronald:male,Rebecka:female",,"{7: 0, 8: 1, 2: 2}",train
42,84552d1c-9a61-4b74-b8c6-18fecb53fa3f,[Lee] has a brother named [Joel].  [Brian] is the father of [Joel]. ,"('Lee', 'Brian')",How are [Lee] and [Brian] related to each other ? ,father,['[Brian] is the father of [Lee]. '],[Lee] has a brother named [Joel].  [Brian] is the father of [Joel]. ,"[{('Lee', 'father', 'Brian'): [('Lee', 'brother', 'Joel'), ('Joel', 'father', 'Brian')]}]",brother-father,task_1.2,"[(0, 1), (1, 2)]","['brother', 'father']","(0, 2)","Lee:male,Joel:male,Brian:male",,"{18: 0, 17: 1, 16: 2}",train
